Code agence;Commune;Tournee;Code INSEE;Latitude;Longitude;CP;Zone;UM;Poids
NT61L;BURES;16;61067;48.5638885498049;0.399722009897229;61170;Zone 2;1.0;144.6
NT50S;BURES LES MONTS;12, 15;14115;48.949722290039;-0.964443981647463;14350;Zone 1;6.0;104.53999999999999
NT61L;BURSARD;16;61068;48.540832519531;0.209721997380262;61500;Zone 1;4.0;347.0
NT14G;CABOURG;38, 77, MAINIER;14117;49.2900009155273;-0.119443997740753;14390;Zone 2;2088.0;79444.645
NT14G;CAEN;1, 10, 12, 14G2, 19, 2, 21, 22, 23, 26, 3, 31, 34, 37, 39, 4, 41, 47, 49, 5, 51, 6, 7, 8, 9, DRO, FCA, NCA, TEV;14118;49.1844444274901;-0.360000014305113;14000;Zone 1;25537.0;998094.705
NT14G;CAGNY;29, 42, 54;14119;49.1461105346682;-0.253055989742281;14630;Zone 1;382.0;16995.258
NT50S;CAHAGNES;10, 15;14120;49.0647201538092;-0.766667008399941;14240;Zone 1;169.0;6280.518
NT14G;CAHAGNOLLES;23, 26, 39;14121;49.1580543518071;-0.761389017105076;14490;Zone 2;24.0;751.88
NT61L;CAHAN;23;61069;48.8652763366697;-0.443610996007919;61430;Zone 3;5.0;405.503
NT14G;CAIRON;39;14123;49.2388877868651;-0.449721992015842;14610;Zone 1;50.0;2209.1
NT61L;CALIGNY;2, 3, 33, 95;61070;48.8102798461908;-0.595833003520976;61100;Zone 3;275.0;18909.704999999998
NT50S;CAMBE;11;14124;49.3424987792973;-1.00472199916838;14230;Zone 2;1.0;40.0
NT50V;CAMBERNON;14, 16;50092;49.0819435119628;-1.38472199439997;50200;Zone 2;32.0;571.597
NT14G;CAMBES EN PLAINE;34, 39;14125;49.2313880920407;-0.384443998336791;14610;Zone 1;40.0;1634.004
NT14G;CAMBREMER;14, 29, 33, 54;14126;49.1516685485838;0.0494440011680131;14340;Zone 2;102.0;6734.3
NT61L;CAMEMBERT;15, 5;61071;48.8933334350591;0.178056001663209;61120;Zone 3;21.0;528.836
NT50V;CAMETOURS;14;50093;49.0691680908201;-1.28138899803163;50570;Zone 2;36.0;1415.31
NT50S;CAMPAGNOLLES;12, 14, 15, 2;14127;48.8911094665531;-0.92361098527909;14500;Zone 1;184.0;4978.32
NT50S;CAMPEAUX;12, 15;14129;48.9538879394532;-0.930278003215794;14350;Zone 1;10.0;1022.0
NT14G;CAMPIGNY;51;14130;49.2427787780762;-0.807778000831605;14490;Zone 2;6.0;655.0
NT50V;CAMPROND;14;50094;49.0894432067872;-1.34666705131528;50210;Zone 2;8.0;908.0
NT14G;CANAPVILLE;13, 28, 30, MAINIER;14131;49.31583404541;0.136943995952608;14800;Zone 3;58.0;1681.08
NT61L;CANAPVILLE;5;61072;48.9477767944341;0.272222012281419;61120;Zone 3;34.0;1802.4
NT50S;CANCHY;11;14132;49.3308334350588;-0.983056008815794;14230;Zone 2;17.0;894.655
NT50V;CANISY;10, 13, 14, 18;50095;49.0755577087401;-1.17583298683168;50750;Zone 2;304.0;11420.841
NT14G;CANTELOUP;29;14134;49.133609771729;-0.128333002328868;14370;Zone 1;2.0;36.0
NT50T;CANTELOUP;8;50096;49.6461105346681;-1.3505560159683;50330;Zone 1;4.0;340.0
NT50T;CANVILLE LA ROCQUE;7;50097;49.343887329102;-1.6341669559479;50580;Zone 2;3.0;935.0
NT50V;CARANTILLY;14;50098;49.0638885498048;-1.24055600166319;50570;Zone 2;80.0;2996.369
NT14G;CARCAGNY;20;14135;49.2361106872563;-0.61972200870516;14740;Zone 2;6.0;210.8
NT50S;CARDONVILLE;11;14136;49.3450012207031;-1.06472194194791;14230;Zone 2;5.0;820.22
NT50S;CARENTAN;2, 4, 5, 7, 8, 9;50099;49.3041687011721;-1.24527800083159;50500;Zone 2;2340.0;109553.367
NT50S;CARENTAN LES MARAIS;2, 4, 5, 7, 8;50099;49.3041687011721;-1.24527800083159;50500;Zone 2;2045.0;96271.008
NT50V;CARNET;17, 21;50100;48.5102767944338;-1.3566670417786;50240;Zone 2;17.0;2080.83
NT50T;CARNEVILLE;1, 4, 8;50101;49.6716651916499;-1.44555604457857;50330;Zone 1;19.0;916.6
NT50V;CAROLLES;17, 21, 5, 9;50102;48.7499159999998;-1.56045200000003;50740;Zone 2;55.0;1671.05
NT14G;CARPIQUET;1, 19, 20, 31, 37, 57;14137;49.1872215271001;-0.44472199678421;14650;Zone 1;4164.0;298288.887
NT50S;CARQUEBUT;4;50103;49.3738899230963;-1.33055603504177;50480;Zone 3;7.0;714.592
NT61L;CARROUGES;1, 11, 13, 18, 2, 23;61074;48.5683326721189;-0.14527800679207;61320;Zone 1;98.0;5952.595
NT50S;CARVILLE;15;14139;48.9311103820802;-0.860556006431605;14350;Zone 1;3.0;258.0
NT14G;CASTILLON;51;14140;49.20333480835;-0.795832991600036;14490;Zone 2;28.0;1933.267
NT14G;CASTILLON EN AUGE;33;14141;49.029167175293;0.0936110019683844;14140;Zone 2;6.0;518.0
NT50S;CASTILLY;11;14142;49.2772216796882;-1.02694404125212;14330;Zone 2;1.0;42.9
NT14G;CASTINE EN PLAINE;27, 36, 40, 43, 50;14538;49.0938873291017;-0.319721996784211;14540;Zone 1;193.0;13971.791
NT50T;CATTEVILLE;1, 7;50105;49.3552780151369;-1.57055604457858;50390;Zone 2;7.0;767.4
NT50S;CATZ;4, 5, 7;50107;49.3108329772952;-1.18111097812649;50500;Zone 2;14.0;1367.0
NT50S;CAUMONT L EVENTE;10;14143;49.0908317565919;-0.80444401502609;14240;Zone 1;125.0;4158.8
NT50S;CAUMONT SUR AURE;10;14143;49.0908317565919;-0.80444401502609;14240;Zone 1;170.0;4232.597
NT14G;CAUMONT SUR ORNE;15;14144;48.95666885376;-0.478888988494869;14220;Zone 2;10.0;412.0
NT14G;CAUVICOURT;27;14145;49.0461120605473;-0.263332992792132;14190;Zone 1;10.0;440.91
NT14G;CAUVILLE;15;14146;48.9477767944341;-0.57083302736282;14770;Zone 2;2.0;125.0
NT50S;CAVIGNY;8;50106;49.1933326721192;-1.10944402217863;50620;Zone 1;28.0;448.0
NT61L;CEAUCE;1, 18;61075;48.4947204589842;-0.624444007873559;61330;Zone 3;158.0;17617.261
NT50V;CEAUX;17, 21, 9;50108;48.6333312988281;-1.3869440555573;50220;Zone 2;43.0;730.408
NT50V;CERENCES;1, 10, 3, 6, 9;50109;48.918609619141;-1.4358329772949;50510;Zone 1;698.0;52163.831
NT61L;CERISE;1, 10, 11, 12, 21, 95;61077;48.4427795410162;0.128610998392113;61000;Zone 1;591.0;35708.007
NT61L;CERISY BELLE ETOILE;10, 3, 33;61078;48.798057556152;-0.626944005489375;61100;Zone 3;34.0;10540.4
NT50S;CERISY LA FORET;1, 10, 11, 4, 5;50110;49.196388244629;-0.935832977294938;50680;Zone 1;137.0;7733.61
NT50V;CERISY LA SALLE;14;50111;49.026943206787;-1.28333294391629;50210;Zone 2;102.0;2820.986
NT14G;CERNAY;33;14147;49.0183334350589;0.325278013944629;14290;Zone 3;9.0;1089.6
NT14G;CESNY AUX VIGNES OUEZY;29;14149;49.0880546569819;-0.116944000124931;14270;Zone 1;8.0;1227.0
NT14G;CESNY BOIS HALBOUT;27;14150;48.9816665649409;-0.394722014665602;14220;Zone 2;36.0;2821.46
NT14G;CESNY LES SOURCES;15, 27, 50;14150;48.9816665649409;-0.394722014665602;14220;Zone 2;45.0;1631.691
NT61L;CETON;14, 8;61079;48.2252769470213;0.749444007873564;61260;Zone 3;190.0;22805.863
NT61L;CHAHAINS;2;61080;48.5633316040041;-0.114166997373099;61320;Zone 1;3.0;30.0
NT61L;CHAILLOUE;11, 15, 5, 95;61081;48.6525001525878;0.198611006140712;61500;Zone 2;125.0;12243.931
NT61L;CHAMBOIS;5;61083;48.8055572509769;0.10666699707508;61160;Zone 2;3.0;1760.0
NT50V;CHAMP DU BOULT;15;14151;48.7949981689447;-1.00694394111628;14380;Zone 1;1.0;32.0
NT61L;CHAMPCERIE;23;61084;48.8002777099611;-0.223888993263238;61210;Zone 3;2.0;93.0
NT50V;CHAMPCERVON;008-2, 21;50115;48.7775001525882;-1.39472198486329;50320;Zone 1;4.0;167.47
NT50V;CHAMPCEY;19, 21, 9;50116;48.7272224426267;-1.4472219944;50530;Zone 1;19.0;278.0
NT50V;CHAMPEAUX;21, 3, 9;50117;48.7408332824708;-1.52666699886318;50530;Zone 2;9.0;260.18
NT61L;CHAMPEAUX SUR SARTHE;16;61087;48.5777778625488;0.44027799367905;61560;Zone 2;16.0;529.21
NT61L;CHAMPFLEUR;16;72056;48.4325951;0.1261572;72610;Zone 1;14.0;599.9399999999999
NT61L;CHAMPOSOULT;5;61089;48.8683319091801;0.170555993914601;61120;Zone 3;5.0;271.0
NT50V;CHAMPREPUS;008-2, 10, 17, 19, 8, 9;50118;48.834999084473;-1.32083296775822;50800;Zone 1;61.0;3210.19
NT61L;CHAMPS;7;61090;48.5833320617682;0.556110978126529;61190;Zone 3;6.0;49.0
NT61L;CHAMPSECRET;1;61091;48.610557556152;-0.55138897895813;61700;Zone 3;30.0;1111.3600000000001
NT61L;CHANDAI;21, 26, 6;61092;48.7530555725101;0.742222011089291;61300;Zone 3;83.0;5900.406
NT50V;CHANTELOUP;10;50120;48.900276184082;-1.48611104488371;50510;Zone 1;17.0;192.422
NT61L;CHANU;3;61093;48.7299995422361;-0.678056001663201;61800;Zone 3;61.0;6362.66
NT61L;CHARENCEY;7;61429;48.6477775573728;0.755555987358072;61190;Zone 3;42.0;1168.181
NT50V;CHASSEGUEY;11;50125;48.6486091613772;-1.07777798175809;50520;Zone 2;1.0;232.0
NT50V;CHAULIEU;15;50514;48.7350006103521;-0.860556006431605;50150;Zone 2;8.0;1042.35
NT61L;CHAUMONT;5;61103;48.8333320617679;0.32499998807907;61230;Zone 3;63.0;1145.415
NT50V;CHAVOY;21;50126;48.728610992432;-1.33305597305302;50870;Zone 1;4.0;173.0
NT50S;CHEF DU PONT;2, 5, 7, 9;50127;49.3847236633298;-1.34138894081121;50480;Zone 3;70.0;11778.11
NT14G;CHEFFREVILLE TONNENCOURT;33;14155;49.0277786254883;0.245000004768372;14140;Zone 3;3.0;70.0
NT61L;CHEMILLI;8;61105;48.3627777099608;0.443610996007919;61360;Zone 2;9.0;282.0
NT61L;CHENAY;16;72076;48.4472;0.162465;72610;Zone 1;1.0;15.0
NT50S;CHENEDOLLE;15;14156;48.855278015137;-0.760555982589704;14410;Zone 2;5.0;395.0
NT50T;CHERBOURG;1, 6;50129;49.6416664123541;-1.62638902664179;50;Zone 1;2.0;296.13
NT14G;CHERBOURG EN COTENTIN;DCH, FCH;50129;49.6416664123541;-1.62638902664179;50100;Zone 1;1057.0;50178.842
NT50T;CHERBOURG EN COTENTIN;1, 10, 11, 2, 20, 3, 4, 5, 50T1, 6, 7, 8, 9;50129;49.6416664123541;-1.62638902664179;50100;Zone 1;11760.0;530262.107
NT50T;CHERBOURG OCTEVILLE;1, 10, 11, 2, 3, 4, 5, 6, 9;50129;49.6416664123541;-1.62638902664179;50100;Zone 1;2940.0;99185.873
NT50V;CHERENCE LE HERON;15;50130;48.8038902282712;-1.1950000524521;50800;Zone 1;7.0;783.0
NT50V;CHERENCE LE ROUSSEL;15;50131;48.7105560302729;-1.0147219896317;50520;Zone 2;13.0;200.0
NT14G;CHEUX;57;14157;49.1669425964361;-0.524999976158142;14210;Zone 1;18.0;1514.7
NT50V;CHEVREVILLE;11, 20;50133;48.6169433593752;-1.04277801513672;50600;Zone 2;100.0;4256.04
NT14G;CHICHEBOVILLE;29, 42;14158;49.1097221374512;-0.217222005128859;14370;Zone 1;13.0;970.0
NT14G;CHOUAIN;23, 26, 39;14159;49.2111091613768;-0.629721999168424;14250;Zone 2;28.0;2169.184
NT14G;CINTHEAUX;25, 27;14160;49.0541687011719;-0.289999991655348;14680;Zone 1;61.0;3976.372
NT61L;CIRAL;1, 2, 23;61107;48.4949989318852;-0.139166995882992;61320;Zone 1;12.0;870.4390000000001
NT61L;CISAI ST AUBIN;15;61108;48.7761116027829;0.347222000360491;61230;Zone 3;3.0;139.0
NT61L;CLAIREFOUGERE;3;61109;48.8080558776859;-0.696667015552519;61800;Zone 3;2.0;212.0
NT14G;CLARBEC;24, 30, 38, 52;14161;49.2486114501949;0.132221996784209;14130;Zone 2;259.0;16264.239
NT14G;CLECY;15, 43;14162;48.916110992432;-0.482499986886982;14570;Zone 2;213.0;5860.44
NT14G;CLEVILLE;29;14163;49.1572227478032;-0.0952780023217191;14370;Zone 1;9.0;844.0
NT14G;CLINCHAMPS SUR ORNE;19, 31, 43, 47, 50, SASO2;14164;49.0786094665531;-0.401111006736759;14320;Zone 1;44.0;6192.61
NT50T;CLITOURPS;8;50135;49.658054351807;-1.37555599212652;50330;Zone 1;1.0;61.0
NT14G;COLLEVILLE MONTGOMERY;34, 35, 39;14166;49.2744445800782;-0.298332989215849;14880;Zone 1;249.0;16333.834
NT50S;COLLEVILLE SUR MER;10, 11;14165;49.3480567932129;-0.843056023120892;14710;Zone 2;112.0;5403.601
NT14G;COLOMBELLES;16, 22, 38, 39, 42, 5;14167;49.203609466553;-0.300000011920932;14460;Zone 1;3595.0;228031.325
NT50S;COLOMBIERES;11;14168;49.2961120605469;-0.981110990047432;14710;Zone 2;2.0;42.6
NT61L;COLOMBIERS;1, 11, 15, 18, 2;61111;48.4702796936041;0.0538889989256861;61250;Zone 1;16.0;6922.0
NT14G;COLOMBIERS SUR SEULLES;39;14169;49.2955551147461;-0.51083302497864;14480;Zone 2;30.0;692.526
NT50S;COLOMBY;6;50138;49.4566688537599;-1.49138903617858;50700;Zone 3;12.0;418.12
NT14G;COLOMBY ANGUERNY;39;14014;49.2669448852539;-0.400278002023701;14610;Zone 1;51.0;1494.084
NT14G;COLOMBY SUR THAON;39;14170;49.2649993896477;-0.412499994039543;14610;Zone 1;6.0;228.0
NT61L;COMBLOT;7;61113;48.461387634277;0.592221975326555;61400;Zone 3;1.0;528.0
NT14G;COMBRAY;15;14171;48.9494438171392;-0.438333004713059;14220;Zone 2;1.0;33.0
NT61L;COMMEAUX;24;61114;48.7872238159179;-0.111666999757289;61200;Zone 2;2.0;72.34
NT14G;COMMES;51;14172;49.3372230529789;-0.737778007984183;14520;Zone 2;24.0;2522.9
NT14G;CONDE EN NORMANDIE;15, 36, 43;14174;48.8530578613278;-0.550278007984158;14110;Zone 2;695.0;30669.256
NT61L;CONDE SUR HUISNE;14, 8;61116;48.380279541016;0.850832998752618;61110;Zone 3;34.0;5738.8
NT14G;CONDE SUR IFS;29, 33, 42;14173;49.0416679382321;-0.126388996839518;14270;Zone 1;52.0;1099.521
NT14G;CONDE SUR NOIREAU;15, 36, 43;14174;48.8530578613278;-0.550278007984158;14110;Zone 2;1431.0;111940.935
NT61L;CONDE SUR SARTHE;1, 11, 12, 15, 40, 61L3, 95;61117;48.432498931885;0.033610999584198;61250;Zone 1;1289.0;68625.513
NT14G;CONDE SUR SEULLES;23, 26;14175;49.2236099243159;-0.635555982589699;14400;Zone 2;19.0;1056.54
NT50S;CONDE SUR VIRE;1, 10, 12, 15, 2, 6, 9;50139;49.0530548095702;-1.03583300113678;50890;Zone 1;2109.0;81817.428
NT61L;CONDEAU;8;61115;48.3838882446292;0.834721982479116;61110;Zone 3;22.0;1644.0
NT61L;CONTILLY;16;72091;48.4005102;0.3697855;72600;Zone 2;2.0;2.27
NT50V;CONTRIERES;9;50140;48.9902763366701;-1.43194401264187;50660;Zone 2;1.0;66.0
NT14G;COQUAINVILLIERS;14;14177;49.1977767944337;0.209444001317018;14130;Zone 2;10.0;276.0
NT14G;CORBON;29;14178;49.1413879394532;-0.0327779985964298;14340;Zone 1;20.0;6322.0
NT61L;CORBON;7;61118;48.4538879394533;0.626389026641864;61400;Zone 3;2.0;24.0
NT14G;CORDEBUGLE;58;14179;49.1105575561519;0.380555987358091;14100;Zone 3;7.0;115.0
NT14G;CORDEY;25;14180;48.852779388428;-0.229443997144701;14700;Zone 2;142.0;1021.54
NT14G;CORMELLES LE ROYAL;1, 21, 22, 3, 35, 36, 4, 40, 5, 6, 7, 9;14181;49.1547203063962;-0.330832988023761;14123;Zone 1;7895.0;182426.082
NT50S;CORMOLAIN;10;14182;49.1294441223137;-0.854722023010273;14240;Zone 1;19.0;1163.0
NT50T;COSQUEVILLE;8;50142;49.6947212219238;-1.40666699409481;50330;Zone 1;3.0;216.0
NT14G;COSSESSEVILLE;15;14183;48.8969421386718;-0.420278012752532;14690;Zone 2;29.0;219.5
NT14G;COTTUN;51;14184;49.2727775573731;-0.788610994815821;14400;Zone 2;2.0;34.0
NT61L;COUDEHARD;5;61120;48.8424987792968;0.137222006917001;61160;Zone 3;11.0;194.0
NT50V;COUDEVILLE SUR MER;008-2, 10, 12, 3, 5, 9;50143;48.8830566406247;-1.5252779722214;50290;Zone 2;167.0;9121.025
NT14G;COUDRAY RABUT;13, 28, 45, 52;14185;49.2997207641602;0.171666994690898;14130;Zone 2;21.0;4340.0
NT61L;COULIMER;16;61121;48.4758338928218;0.466389000415799;61360;Zone 2;47.0;1293.305
NT61L;COULMER;11, 15, 5, 95;61122;48.7733345031741;0.29888901114464;61230;Zone 2;333.0;13770.472
NT14G;COULOMBS;39;14186;49.2519454956051;-0.560277998447422;14480;Zone 2;4.0;93.0
NT50S;COULONCES;12, 14;14187;48.8738899230958;-0.914444029331198;14500;Zone 1;18.0;2578.0
NT61L;COULONCES;15, 5;61123;48.8391685485839;0.0113890003412958;61160;Zone 3;60.0;1210.602
NT61L;COULONGES LES SABLONS;8;61125;48.4016685485842;0.900277972221373;61110;Zone 3;9.0;1167.0
NT61L;COULONGES SUR SARTHE;16;61126;48.5327796936037;0.399722009897229;61170;Zone 2;137.0;8375.727
NT50V;COULOUVRAY BOISBENATRE;15;50144;48.7894439697271;-1.10916697978972;50670;Zone 1;22.0;1002.0
NT50S;COULVAIN;15;14188;49.0466651916501;-0.725000023841869;14310;Zone 1;18.0;2990.0
NT14G;COUPESARTE;33;14189;49.0588874816889;0.107500001788138;14140;Zone 2;3.0;33.0
NT61L;COUR MAUGIS SUR HUISNE;7, 8;61050;48.4416656494139;0.712499976158161;61110;Zone 3;34.0;2848.0
NT61L;COURCERAULT;7;61128;48.4388885498051;0.657778024673438;61340;Zone 3;1.0;53.0
NT14G;COURCY;25;14190;48.9730567932128;-0.0450000017881389;14170;Zone 2;8.0;1390.0
NT50V;COURCY;1, 13, 16, 2, 3, 5, 8;50145;49.0411109924319;"-1.39194405078887;";50200;Zone 2;590.0;57730.404
NT61L;COURGEON;14, 7;61129;48.4783325195308;0.612500011920944;61400;Zone 3;85.0;13681.91
NT61L;COURGEOUT;16, 7;61130;48.5086097717292;0.48722198605537;61560;Zone 2;47.0;3871.5
NT61L;COURMENIL;5;61131;48.778331756592;0.234444007277487;61310;Zone 2;3.0;2130.0
NT14G;COURSEULLES SUR MER;18, 39;14191;49.3302764892579;-0.45583298802376;14470;Zone 2;1220.0;51964.939
NT50V;COURSON;15;14192;48.855278015137;-1.07972204685212;14380;Zone 1;9.0;1074.0
NT50V;COURTILS;17, 21, 9;50146;48.6291656494139;-1.4083329439163;50220;Zone 2;11.0;752.77
NT61L;COURTOMER;11, 16, 21, 24, 26, 6;61133;48.626667022705;0.35722199082375;61390;Zone 2;124.0;27254.83
NT14G;COURTONNE LA MEURDRAC;32, 42, 58;14193;49.1258316040042;0.322777986526487;14100;Zone 3;107.0;14696.8
NT14G;COURTONNE LES DEUX EGLISES;33;14194;49.0825004577642;0.37333300709724;14290;Zone 3;29.0;1660.128
NT50S;COURVAUDON;15;14195;49.0311126708979;-0.574999988079075;14260;Zone 2;2.0;18.0
NT50V;COUTANCES;1, 10, 12, 13, 16, 19, 2, 21, 3, 5, 8, 9;50147;49.0502777099608;-1.44333302974698;50200;Zone 2;8714.0;402701.373
NT61L;COUTERNE;1, 18;61135;48.5152778625492;-0.41472199559212;61410;Zone 2;38.0;3852.0
NT50S;COUVAINS;1, 11, 2, 3;50148;49.1655578613283;-1.00555598735808;50680;Zone 1;36.0;6424.472
NT61L;COUVAINS;6;61136;48.8608322143552;0.56111097335815;61550;Zone 3;2.0;76.0
NT50T;COUVILLE;1, 11, 2, 3, 4;50149;49.553611755371;-1.68583297729491;50690;Zone 1;47.0;1693.5
NT50T;CRASVILLE;8;50150;49.5519447326658;-1.33944404125211;50630;Zone 2;13.0;1527.2
NT50V;CREANCES;1, 13, 21, 3, 5, 9;50151;49.2019424438478;-1.5644439458847;50710;Zone 3;483.0;23588.979
NT14G;CREPON;39;14196;49.3175010681152;-0.549722015857697;14480;Zone 2;42.0;2600.0
NT14G;CRESSERONS;18;14197;49.2905578613281;-0.35249999165535;14440;Zone 1;56.0;3002.974
NT14G;CRESSEVEUILLE;52;14198;49.2369422912601;0.0266670007258649;14430;Zone 2;10.0;1406.0
NT50S;CRETTEVILLE;9;50153;49.3455543518071;-1.3852779865265;50250;Zone 3;1.0;72.0
NT14G;CREULLY;35, 39, 46;14200;49.284442901611;-0.539444029331211;14480;Zone 2;291.0;51597.424999999996
NT14G;CREULLY SUR SEULLES;35, 39, 46;14200;49.284442901611;-0.539444029331211;14480;Zone 2;348.0;15563.423
NT14G;CREVECOEUR EN AUGE;29;14201;49.117221832275;0.0158329997211688;14340;Zone 2;10.0;501.0
NT14G;CRICQUEBOEUF;13, 28, 30, MAINIER;14202;49.4033317565918;0.148056000471119;14113;Zone 3;335.0;9176.783
NT14G;CRICQUEVILLE EN AUGE;38, 52, MAINIER;14203;49.2416687011719;-0.0616669990122297;14430;Zone 1;10.0;1258.0
NT50S;CRICQUEVILLE EN BESSIN;11;14204;49.3777770996088;-0.998889029026005;14450;Zone 2;5.0;788.45
NT14G;CRISTOT;23, 26, 39;14205;49.1955566406252;-0.577499985694891;14250;Zone 2;19.0;995.04
NT14G;CROCY;25, 27;14206;48.8802795410159;-0.0649999976158129;14620;Zone 2;10.0;406.58
NT14G;CROISILLES;15, 50;14207;48.9977798461908;-0.455000013113022;14220;Zone 2;144.0;5635.048
NT61L;CROISILLES;11, 15, 5;61138;48.7663879394531;0.263889014720918;61230;Zone 2;292.0;21849.054
NT14G;CROISSANVILLE;29;14208;49.1194458007809;-0.101667001843447;14370;Zone 1;20.0;1390.48
NT50S;CROSVILLE SUR DOUVE;9;50156;49.3897209167477;-1.4827779531479;50360;Zone 3;5.0;302.0
NT14G;CROUAY;51;14209;49.2669448852539;-0.804166972637184;14400;Zone 2;54.0;1479.935
NT61L;CROUTTES;5;61139;48.922779083252;0.136943995952608;61120;Zone 3;71.0;2831.141
NT61L;CRULAI;11, 26, 6;61140;48.7050018310552;0.668056011199936;61300;Zone 3;69.0;8496.28
NT61L;CUISSAI;1, 11, 2, 36;61141;48.4716682434082;0.0175000000745058;61250;Zone 1;11.0;1011.51
NT14G;CULEY LE PATRY;15;14211;48.9516677856452;-0.529443979263308;14220;Zone 2;13.0;187.62
NT14G;CURCY SUR ORNE;15;14213;49.0141677856448;-0.517221987247471;14220;Zone 2;9.0;230.0
NT14G;CUSSY;51;14214;49.2838897705082;-0.762777984142287;14400;Zone 2;12.0;657.135
NT14G;CUVERVILLE;16, 36, 38, 52;14215;49.1911125183112;-0.263056010007859;14840;Zone 1;528.0;9288.737
NT50V;CUVES;15;50158;48.7191658020021;-1.10666704177859;50670;Zone 1;110.0;3840.701
NT14G;DAMBLAINVILLE;25;14216;48.916110992432;-0.111943997442721;14620;Zone 2;4.0;1060.0
NT61L;DAME MARIE;8;61142;48.3549995422361;0.613888978958155;61130;Zone 3;7.0;473.0
NT61L;DAMIGNY;10, 11, 12, 14, 21, 41;61143;48.4491653442377;0.0733330026268968;61250;Zone 1;283.0;15768.865
NT50S;DAMPIERRE;10;14217;49.044723510742;-0.86888897418974;14350;Zone 1;2.0;265.0
NT61L;DANCE;8;61144;48.36222076416;0.759167015552493;61340;Zone 3;2.0;467.0
NT14G;DANESTAL;24, 38, 52;14218;49.255001068115;0.0152780003845691;14430;Zone 2;28.0;4498.86
NT50V;DANGY;14;50159;49.0444450378421;-1.22444403171542;50750;Zone 2;12.0;1039.854
NT50S;DANVOU LA FERRIERE;15;14219;48.956943511963;-0.671388983726497;14770;Zone 2;2.0;456.0
NT14G;DEAUVILLE;13, 28, 30, 34, 77, DDE, MAINIER;14220;49.3561096191407;0.0722220018506053;14800;Zone 2;5035.0;219037.242
NT14G;DEMOUVILLE;16, 38, 5, 77;14221;49.1775016784672;-0.264443993568418;14840;Zone 1;816.0;57917.511
NT50T;DENNEVILLE;3, 7;50160;49.3136100769041;-1.65888905525208;50580;Zone 2;9.0;1129.25
NT50S;DEUX JUMEAUX;11;14224;49.3491668701172;-0.96111100912096;14230;Zone 2;1.0;90.0
NT50S;DIALAN SUR CHAINE;15;14347;49.0177764892581;-0.741388976573919;14260;Zone 1;44.0;13211.201000000001
NT50T;DIGOSVILLE;1, 2, 8;50162;49.6322212219242;-1.5252779722214;50110;Zone 1;203.0;2912.693
NT50T;DIGULLEVILLE;1, 2, 4, 6;50163;49.6997222900392;-1.85777795314791;50440;Zone 2;87.0;8151.33
NT14G;DIVES SUR MER;16, 38, 5, 52, 77, MAINIER;14225;49.2863883972171;-0.0961109995842005;14160;Zone 2;2287.0;112355.194
NT61L;DOMFRONT;1, 18;61145;48.593055725098;-0.64527797698973;61700;Zone 3;615.0;33429.306
NT61L;DOMFRONT EN POIRAIE;1, 18, 95;61145;48.593055725098;-0.64527797698973;61700;Zone 3;893.0;51115.356999999996
NT50V;DOMJEAN;1, 14, 21, 9;50164;48.9888877868649;-1.03305602073669;50420;Zone 2;360.0;32928.347
NT61L;DOMPIERRE;1, 13;61146;48.6336097717291;-0.550000011920931;61700;Zone 3;8.0;1036.8
NT14G;DONNAY;15;14226;48.9541664123542;-0.416388988494872;14220;Zone 2;17.0;481.0
NT50V;DONVILLE LES BAINS;10, 12, 21;50165;48.8424987792968;-1.58555603027342;50350;Zone 2;321.0;9814.269
NT61L;DORCEAU;14, 8;61147;48.4236106872559;0.801944017410273;61110;Zone 3;25.0;3486.07
NT14G;DOUVILLE EN AUGE;52;14227;49.2616653442381;-0.025000000372529;14430;Zone 2;6.0;525.27
NT14G;DOUVRES LA DELIVRANDE;18, 35, 39;14228;49.2902793884283;-0.383332997560499;14440;Zone 1;1587.0;76185.115
NT50S;DOVILLE;17, 2, 9;50166;49.3336105346682;-1.53888905048371;50250;Zone 3;11.0;712.672
NT14G;DOZULE;13, 24, 38, 52, MAINIER;14229;49.2330551147459;-0.0416669994592672;14430;Zone 2;457.0;13014.81
NT50V;DRAGEY RONTHON;21, 9;50167;48.7172203063959;-1.48527801036828;50530;Zone 2;38.0;2071.205
NT14G;DRUBEC;24, 52;14230;49.2544441223141;0.11277800053358;14130;Zone 2;23.0;1443.76
NT50V;DUCEY;1, 17, 20, 21, 3, 9;50168;48.6208343505857;-1.28944396972659;50220;Zone 2;684.0;27493.968
NT50V;DUCEY LES CHERIS;10, 17, 20, 21, 7, 9;50168;48.6208343505857;-1.28944396972659;50220;Zone 2;361.0;14458.832
NT14G;DUCY STE MARGUERITE;20;14232;49.2252769470211;-0.611388981342339;14250;Zone 2;24.0;3672.65
NT61L;DURCET;23;61148;48.7483329772951;-0.437222003936767;61100;Zone 3;9.0;641.14
NT50S;ECAUSSEVILLE;6;50169;49.463054656982;-1.37444400787347;50310;Zone 3;4.0;207.0
NT61L;ECHALOU;23;61149;48.7291679382323;-0.492778003215788;61440;Zone 3;4.0;631.0
NT61L;ECHAUFFOUR;11, 15, 6;61150;48.7402763366699;0.38722199201584;61370;Zone 3;145.0;5757.272
NT61L;ECORCEI;26, 5, 6;61151;48.7191658020021;0.580833017826079;61270;Zone 3;84.0;6404.0
