;Dpt;Code INSEE;CP;Commune;Code agence;Code Directionnel;Latitude;Longitude;Commune_agence;Code postal;Latitude_agence;Longitude_agence;Distance (km)
FR;14;14143;14240;CAUMONT L EVENTE;NT50X;50S;49.0908317565919;-0.80444401502609;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;14.55
FR;14;14151;14380;CHAMP DU BOULT;NT50X;50V;48.7949981689447;-1.00694394111628;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;17.87
FR;14;14156;14410;CHENEDOLLE;NT50X;50S;48.855278015137;-0.760555982589704;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.15
FR;14;14165;14710;COLLEVILLE SUR MER;NT50X;50S;49.3480567932129;-0.843056023120892;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;35.27
FR;14;14168;14710;COLOMBIERES;NT50X;50S;49.2961120605469;-0.981110990047432;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.8
FR;14;14182;14240;CORMOLAIN;NT50X;50S;49.1294441223137;-0.854722023010273;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;13.62
FR;14;14187;14500;COULONCES;NT50X;50S;48.8738899230958;-0.914444029331198;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;19.98
FR;14;14188;14310;COULVAIN;NT50X;50S;49.0466651916501;-0.725000023841869;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;19.49
FR;14;14192;14380;COURSON;NT50X;50V;48.855278015137;-1.07972204685212;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;11.82
FR;14;14195;14260;COURVAUDON;NT50X;50S;49.0311126708979;-0.574999988079075;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;30.51
FR;14;14204;14450;CRICQUEVILLE EN BESSIN;NT50X;50S;49.3777770996088;-0.998889029026005;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;36.88
FR;14;14217;14350;DAMPIERRE;NT50X;50S;49.044723510742;-0.86888897418974;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;8.97
FR;14;14219;14770;DANVOU LA FERRIERE;NT50X;50S;48.956943511963;-0.671388983726497;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;25.45
FR;14;14222;14350;LE DESERT;NT50X;50S;48.9063873291023;-0.80861097574235;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;20.53
FR;14;14224;14230;DEUX JUMEAUX;NT50X;50S;49.3491668701172;-0.96111100912096;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;33.76
FR;14;14235;14710;ECRAMMEVILLE;NT50X;50S;49.3230552673339;-0.944444000720991;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;30.98
FR;14;14239;14710;ENGLESQUEVILLE LA PERCEE;NT50X;50S;49.3761100769043;-0.950277984142323;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;36.81
FR;14;14253;14410;ESTRY;NT50X;50S;48.8983345031739;-0.733610987663295;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;25.05
FR;14;14255;14350;ETOUVY;NT50X;50S;48.8947219848632;-0.888611018657664;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.46
FR;14;14262;14350;LA FERRIERE AU DOYEN;NT50X;50S;49.033933505522;-0.810055248626;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;13.34
FR;14;14263;14770;LA FERRIERE DUVAL;NT50X;50S;48.968225040321;-0.675582651695;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;24.69
FR;14;14264;14350;LA FERRIERE HARANG;NT50X;50S;48.9775009155268;-0.89111101627348;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;10.6
FR;14;14272;14710;LA FOLIE;NT50X;50S;49.2591667175291;-0.977500021457695;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;23.7
FR;14;14279;14380;FONTENERMONT;NT50X;50V;48.8247222900392;-1.10361099243162;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;10.17
FR;14;14281;14710;FORMIGNY LA BATAILLE;NT50X;50S;49.3372230529789;-0.898611009120929;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;33.06
FR;14;14282;14240;FOULOGNES;NT50X;50S;49.1413879394532;-0.818055987358103;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;16.51
FR;14;14296;14380;LE GAST;NT50X;50V;48.795833587646;-1.07444405555731;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;13.18
FR;14;14298;14230;GEFOSSE FONTENAY;NT50X;50S;49.356945037842;-1.09416699409482;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;35.36
FR;14;14312;14450;GRANDCAMP MAISY;NT50X;50S;49.3875007629392;-1.04138898849488;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;38.13
FR;14;14317;14350;LA GRAVERIE;NT50X;50S;48.8933334350591;-0.87805598974226;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.93
FR;14;14342;14230;ISIGNY SUR MER;NT50X;50S;49.3180541992192;-1.1016670465469;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;31.28
FR;14;14347;14260;JURQUES;NT50X;50S;49.0177764892581;-0.741388976573919;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.57
FR;14;14350;14240;LA LANDE SUR DROME;NT50X;50S;49.0699996948239;-0.866388976573924;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;9.53
FR;14;14351;14260;LA LANDE VAUMONT;NT50X;50S;48.783457675903;-0.863300846793;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;30.7
FR;14;14352;14380;LANDELLES ET COUPIGNY;NT50X;50V;48.8880577087401;-0.995278000831584;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;18.63
FR;14;14357;14770;LASSY;NT50X;50S;48.915832519531;-0.676110982894896;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.27
FR;14;14357;14770;TERRES DE DRUANCE;NT50X;50S;48.915832519531;-0.676110982894896;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.27
FR;14;14361;14770;LENAULT;NT50X;50S;48.9324989318849;-0.627777993679074;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.48
FR;14;14367;14330;LISON;NT50X;50S;49.2475013732912;-1.04583299159999;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;22.73
FR;14;14369;14490;LITTEAU;NT50X;50S;49.1522216796878;-0.902778029441816;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;13.45
FR;14;14370;14330;LE MOLAY LITTRY;NT50X;50S;49.2266654968258;-0.882499992847427;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;21.59
FR;14;14372;14240;LIVRY;NT50X;50S;49.1083335876459;-0.763611018657659;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.03
FR;14;14374;14240;LES LOGES;NT50X;50S;49.0430564880368;-0.806110978126533;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;13.56
FR;14;14378;14230;LONGUEVILLE;NT50X;50S;49.3416671752928;-0.963056027889264;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;32.92
FR;14;14382;14710;LOUVIERES;NT50X;50S;49.3636093139651;-0.917222023010247;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;35.71
FR;14;14388;14500;MAISONCELLES LA JOURDAN;NT50X;50S;48.8016662597658;-0.850278019905107;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.1
FR;14;14389;14310;MAISONCELLES PELVEY;NT50X;50S;49.0566673278809;-0.673056006431568;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;23.31
FR;14;14392;14450;MAISY;NT50X;50S;49.3876226;-0.978757;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;37.98
FR;14;14395;14350;MALLOUE;NT50X;50S;48.9372215270999;-0.959999978542355;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;12.34
FR;14;14397;14710;MANDEVILLE EN BESSIN;NT50X;50S;49.3016662597657;-0.878889024257633;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.57
FR;14;14413;14260;LE MESNIL AUZOUF;NT50X;50S;48.9811096191412;-0.751389026641869;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;19.01
FR;14;14415;14380;LE MESNIL BENOIST;NT50X;50V;48.8666687011719;-0.987778007984136;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;18.67
FR;14;14416;14380;LE MESNIL CAUSSOIS;NT50X;50V;48.8558311462398;-1.0155559778214;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;16.51
FR;14;14417;14380;MESNIL CLINCHAMPS;NT50X;50V;48.852779388428;-0.990000009536719;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;18.35
FR;14;14424;14380;LE MESNIL ROBERT;NT50X;50V;48.8761100769038;-0.954721987247489;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.23
FR;14;14439;14230;MONFREVILLE;NT50X;50S;49.3091659545901;-1.03277802467351;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.4
FR;14;14440;14260;MONTAMY;NT50X;50S;48.9738883972173;-0.764167010784125;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.48
FR;14;14441;14350;MONT BERTRAND;NT50X;50S;48.9697227478032;-0.915832996368409;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;10.15
FR;14;14442;14350;MONTCHAMP;NT50X;50S;48.9222221374511;-0.76499998569487;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;21.57
FR;14;14443;14350;MONTCHAUVET;NT50X;50S;48.9449996948241;-0.737778007984183;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;21.72
FR;14;14445;14490;MONTFIQUET;NT50X;50S;49.1688880920411;-0.892499983310691;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;15.44
FR;14;14462;14230;NEUILLY LA FORET;NT50X;50S;49.2702789306641;-1.10000002384188;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;26.14
FR;14;14477;14260;ONDEFONTAINE;NT50X;50S;48.9966659545902;-0.685277998447416;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;23.07
FR;14;14480;14230;OSMANVILLE;NT50X;50S;49.3300018310549;-1.08194398880002;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;32.24
FR;14;14481;14230;LES OUBEAUX;NT50X;50S;49.286666870117;-1.06805598735811;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.31
FR;14;14503;14410;PIERRES;NT50X;50S;48.8722229003913;-0.733332991600062;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.06
FR;14;14506;14490;PLANQUERY;NT50X;50S;49.1549987792972;-0.838889002800004;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;16.45
FR;14;14507;14380;PLEINES OEUVRES;NT50X;50V;48.942259700462;-1.004193095135;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;20.52
FR;14;14508;14770;LE PLESSIS GRIMOULT;NT50X;50S;48.9627761840822;-0.608332991600057;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.54
FR;14;14511;14380;PONT BELLANGER;NT50X;50V;48.9347229003909;-0.974443972110728;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.98
FR;14;14513;14380;PONT FARCY;NT50X;50V;48.9377784729001;-1.03750002384191;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;18.22
FR;14;14521;14410;PRESLES;NT50X;50S;48.8788871765138;-0.781111001968372;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;24.16
FR;14;14532;14350;LE RECULEY;NT50X;50S;48.9091682434079;-0.843888998031636;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.69
FR;14;14539;14410;LA ROCQUE;NT50X;50S;48.8897209167478;-0.675556004047385;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;28.96
FR;14;14544;14260;ROUCAMPS;NT50X;50S;48.9897232055661;-0.620000004768393;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.9
FR;14;14545;14500;ROULLOURS;NT50X;50S;48.8330574035643;-0.840278029441842;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;26.17
FR;14;14547;14710;RUBERCY;NT50X;50S;49.284721374512;-0.880277991294843;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.74
FR;14;14549;14410;RULLY;NT50X;50S;48.8258323669429;-0.713611006736766;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;31.87
FR;14;14559;14380;ST AUBIN DES BOIS;NT50X;50V;48.832221984863;-1.12750005722049;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;8.3
FR;14;14564;14350;ST CHARLES DE PERCY;NT50X;50S;48.9261093139648;-0.789166986942287;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;19.95
FR;14;14573;14350;ST DENIS MAISONCELLES;NT50X;50S;48.9824981689448;-0.857500016689322;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;12.1
FR;14;14579;14260;ST GEORGES D AUNAY;NT50X;50S;49.0355567932131;-0.681388974189762;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;22.71
FR;14;14584;14500;ST GERMAIN DE TALLEVENDE;NT50X;50S;48.800834655762;-0.901666998863211;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;28.07
FR;14;14586;14230;ST GERMAIN DU PERT;NT50X;50S;49.336387634277;-1.04138898849488;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;32.47
FR;14;14596;14350;ST JEAN DES ESSARTIERS;NT50X;50S;49.045276641846;-0.837221980094933;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;11.29
FR;14;14597;14770;ST JEAN LE BLANC;NT50X;50S;48.9358329772951;-0.652221977710712;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.71
FR;14;14605;14710;ST LAURENT SUR MER;NT50X;50S;49.3583335876461;-0.877499997615794;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;35.69
FR;14;14611;14380;ST MANVIEU BOCAGE;NT50X;50V;48.8266677856448;-0.976110994815857;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;19.42
FR;14;14613;14330;ST MARCOUF;NT50X;50S;49.2522201538093;-0.991110980510696;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;22.91
FR;14;14614;14330;STE MARGUERITE D ELLE;NT50X;50S;49.2077789306639;-1.02055597305297;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.09
FR;14;14618;14350;STE MARIE LAUMONT;NT50X;50S;48.9233322143548;-0.898611009120929;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;15.27
FR;14;14619;14380;STE MARIE OUTRE L EAU;NT50X;50V;48.936111450195;-1.02305603027342;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;18.99
FR;14;14622;14710;ST MARTIN DE BLAGNY;NT50X;50S;49.2497215270997;-0.949721992015857;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;22.84
FR;14;14629;14350;ST MARTIN DES BESACES;NT50X;50S;49.011112213135;-0.844166994094869;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;11.47
FR;14;14631;14500;ST MARTIN DE TALLEVENDE;NT50X;50S;48.844946;-0.90168;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;23.33
FR;14;14632;14350;ST MARTIN DON;NT50X;50S;48.9305572509768;-0.94388902187348;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;13.33
FR;14;14636;14350;ST OUEN DES BESACES;NT50X;50S;49.0219421386722;-0.846110999584219;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;10.98
FR;14;14650;14260;ST PIERRE DU FRESNE;NT50X;50S;49.0361099243159;-0.758333027362794;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;17.09
FR;14;14652;14450;ST PIERRE DU MONT;NT50X;50S;49.3872222900387;-0.976388990879033;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;37.94
FR;14;14655;14350;ST PIERRE TARENTAINE;NT50X;50S;48.9658317565921;-0.793888986110686;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;17.01
FR;14;14658;14380;ST SEVER CALVADOS;NT50X;50V;48.8408317565922;-1.04777801036829;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;14.08
FR;14;14662;14770;ST VIGOR DES MEZERETS;NT50X;50S;48.9099998474118;-0.639999985694865;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.87
FR;14;14664;14240;SALLEN;NT50X;50S;49.1136093139648;-0.827777981758134;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;14.12
FR;14;14668;14330;SAONNET;NT50X;50S;49.273056030273;-0.877777993679027;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;26.56
FR;14;14671;14380;SEPT FRERES;NT50X;50V;48.864166259766;-1.02916705608372;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;15.63
FR;14;14672;14240;SEPT VENTS;NT50X;50S;49.0755577087401;-0.819167017936708;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;13.02
FR;14;14681;14710;SURRAIN;NT50X;50S;49.3286094665528;-0.864166975021341;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;32.75
FR;14;14686;14410;LE THEIL BOCAGE;NT50X;50S;48.882221221924;-0.716111004352582;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.2
FR;14;14704;14350;LE TOURNEUR;NT50X;50S;48.9655570983891;-0.821389019489291;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;15.35
FR;14;14705;14330;TOURNIERES;NT50X;50S;49.2333335876457;-0.930278003215794;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;21.28
FR;14;14708;14310;TRACY BOCAGE;NT50X;50S;49.0722236633299;-0.689999997615815;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;22.23
FR;14;14711;14710;TREVIERES;NT50X;50S;49.3077774047848;-0.905278027057632;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.76
FR;14;14717;14500;TRUTTEMER LE GRAND;NT50X;50S;48.7744445800778;-0.813610970973982;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;32.92
FR;14;14718;14500;TRUTTEMER LE PETIT;NT50X;50S;48.7724990844728;-0.812777996063237;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;33.14
FR;14;14722;14240;LA VACQUERIE;NT50X;50S;49.0916671752932;-0.856666982173893;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;11.08
FR;14;14726;14410;VALDALLIERE;NT50X;50S;48.8533325195308;-0.672222018241869;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;31.74
FR;14;14726;14410;VASSY;NT50X;50S;48.8533325195308;-0.672222018241869;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;31.74
FR;14;14730;14500;VAUDRY;NT50X;50S;48.8419456481928;-0.853332996368435;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;24.87
FR;14;14745;14710;VIERVILLE SUR MER;NT50X;50S;49.3741683959961;-0.902499973773956;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;37.04
FR;14;14746;14410;VIESSOIX;NT50X;50S;48.8405570983892;-0.796666979789735;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;26.96
FR;14;14762;14500;VIRE;NT50X;50S;48.8436126708979;-0.885277986526476;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;23.84
FR;14;14763;14230;VOUILLY;NT50X;50S;49.291389465332;-1.02638900279998;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;27.38
FR;50;50002;50180;AGNEAUX;NT50X;50S;49.1163902282711;-1.11249995231628;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;11.79
FR;50;50003;50230;AGON COUTAINVILLE;NT50X;50V;49.042499542236;-1.57527804374692;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;33.17
FR;50;50004;50680;AIREL;NT50X;50S;49.2236099243159;-1.08083295822141;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;20.77
FR;50;50005;50480;AMFREVILLE;NT50X;50S;49.4105567932131;-1.38888895511629;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;49.79
FR;50;50006;50620;AMIGNY;NT50X;50S;49.1572227478032;-1.17916703224183;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.44
FR;50;50007;50200;ANCTEVILLE;NT50X;50V;49.1025009155272;-1.4780559539795;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;33.79
FR;50;50008;50400;ANCTOVILLE SUR BOSCQ;NT50X;50V;48.8452796936042;-1.53305602073671;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.55
FR;50;50009;50530;ANGEY;NT50X;50V;48.7530555725101;-1.4905560016632;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;20.95
FR;50;50010;50480;ANGOVILLE AU PLAIN;NT50X;50S;49.3494453430182;-1.25250005722049;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;38.71
FR;50;50012;50430;ANGOVILLE SUR AY;NT50X;50S;49.2536125183108;-1.5480560064316;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;46.69
FR;50;50014;50560;ANNEVILLE SUR MER;NT50X;50V;49.1188888549801;-1.58027803897861;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;39.59
FR;50;50015;50660;ANNOVILLE;NT50X;50V;48.9688873291019;-1.53527796268461;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.85
FR;50;50016;50500;APPEVILLE;NT50X;50S;49.3224983215331;-1.34194397926329;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;39.95
FR;50;50017;50170;ARDEVON;NT50X;50V;48.608300656121;-1.461762786385;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;30.74
FR;50;50018;50240;ARGOUGES;NT50X;50V;48.504444122314;-1.39638900756842;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;39.32
FR;50;50019;50170;AUCEY LA PLAINE;NT50X;50V;48.5286102294922;-1.4772219657898;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;39.04
FR;50;50021;50480;AUDOUVILLE LA HUBERT;NT50X;50S;49.4080543518073;-1.23777794837952;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;44.05
FR;50;50023;50500;AUVERS;NT50X;50S;49.2997207641602;-1.31833302974697;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;36.91
FR;50;50024;50500;AUXAIS;NT50X;50S;49.2163887023931;-1.2977780103683;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;29.28
FR;50;50025;50300;AVRANCHES;NT50X;50V;48.6858329772949;-1.36055600643162;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;19.55
FR;50;50026;50310;AZEVILLE;NT50X;50S;49.4597206115723;-1.31361103057857;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;51.62
FR;50;50027;50530;BACILLY;NT50X;50V;48.7024993896482;-1.44083297252659;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.47
FR;50;50028;50450;LA BALEINE;NT50X;50V;48.9261093139648;-1.31638896465299;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;10.88
FR;50;50029;50720;BARENTON;NT50X;50V;48.6005554199218;-0.831667006015789;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;40.3
FR;50;50032;50810;LA BARRE DE SEMILLY;NT50X;50S;49.1122207641601;-1.03083300590521;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;7.88
FR;50;50034;50000;BAUDRE;NT50X;50V;49.0905570983889;-1.07166695594791;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;30.21
FR;50;50036;50500;BAUPTE;NT50X;50S;49.3080558776858;-1.35861098766332;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;39.55
FR;50;50037;50520;LA BAZOGE;NT50X;50V;48.6474990844729;-1.02666699886322;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;26.74
FR;50;50038;50320;BEAUCHAMPS;NT50X;50V;48.8344421386721;-1.35777795314789;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;8.73
FR;50;50039;50420;BEAUCOUDRAY;NT50X;50V;48.9597206115718;-1.14111101627349;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;14.91
FR;50;50040;50150;BEAUFICEL;NT50X;50V;48.741943359375;-0.958889007568377;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;23.45
FR;50;50042;50170;BEAUVOIR;NT50X;50V;48.5969429016111;-1.50305604934691;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;33.48
FR;50;50043;50520;BELLEFONTAINE;NT50X;50V;48.6911125183107;-0.974443972110728;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.74
FR;50;50044;50210;BELVAL;NT50X;50V;49.0405578613279;-1.36333298683172;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;23.83
FR;50;50046;50810;BERIGNY;NT50X;50S;49.1425018310549;-0.942221999168409;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;11.3
FR;50;50047;50320;LA BESLIERE;NT50X;50V;48.817658794028;-1.428504205043;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;14.15
FR;50;50048;50800;BESLON;NT50X;50V;48.850555419922;-1.15027797222138;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;6.61
FR;50;50050;50420;BEUVRIGNY;NT50X;50V;48.9716682434081;-1.00305604934689;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;22.52
FR;50;50051;50480;BEUZEVILLE AU PLAIN;NT50X;50S;49.4305572509772;-1.2869440317154;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;47.85
FR;50;50052;50360;BEUZEVILLE LA BASTILLE;NT50X;50S;49.356666564941;-1.37166702747338;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;44.26
